2016-07-01 16:45:51.8381 | DEBUG | Preloaded all referenced assemblies with System.Web.Compilation.BuildManager.GetReferencedAssemblies() | 
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.2027 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.2027 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.2287 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandRowCountMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.2467 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandRowCountMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.2717 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.2717 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.3103 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandRowCountMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.3103 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandRowCountMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.3601 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.3611 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.3751 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandRowCountMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.3801 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandRowCountMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.4439 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:55.4449 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass15.<Initialize>b__c()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:35:58.3289 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'QK.QAPP.SalesCenter.GlimpseSecurityPolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:58.9049 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'Glimpse.Core.Policy.StatusCodePolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:35:58.9059 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-08 17:35:59.1921 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-08 17:35:59.2077 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-08 17:35:59.2077 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-08 17:36:21.2638 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-08 17:36:22.8431 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'QK.QAPP.SalesCenter.GlimpseSecurityPolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:36:47.4197 | DEBUG | RuntimePolicy set to 'ModifyResponseHeaders' by IRuntimePolicy of type 'Glimpse.Core.Policy.AjaxPolicy' during RuntimeEvent 'BeginRequest'. | 
2016-07-08 17:36:49.5321 | DEBUG | RuntimePolicy set to 'Off' by IRuntimePolicy of type 'QK.QAPP.SalesCenter.GlimpseSecurityPolicy' during RuntimeEvent 'EndRequest'. | 
2016-07-08 17:37:47.6807 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
   在 Glimpse.Core.Framework.GlimpseRuntime.GetTabStore(String tabName)
   在 Glimpse.Core.Framework.GlimpseRuntime.<>c__DisplayClass12.<Initialize>b__9()
   在 Glimpse.Core.Extensibility.TabSetupContext.GetTabStore()
   在 Glimpse.Core.Extensions.TabContextExtensions.PersistMessage[T](T message, ITabSetupContext context)
   在 Glimpse.Core.Extensions.TabContextExtensions.<>c__DisplayClass1`1.<PersistMessages>b__0(T message)
   在 Glimpse.Core.Extensibility.Subscriber`1.Execute(Object message)
   在 Glimpse.Core.Extensibility.MessageBroker.Publish[T](T message)
2016-07-08 17:37:47.6807 | ERROR | Exception calling subscriber with message of type 'Glimpse.Ado.Message.CommandExecutedMessage'. | System.ArgumentNullException--值不能为 null。
参数名: httpContext--   在 System.Web.HttpContextWrapper..ctor(HttpContext httpContext)
   在 Glimpse.AspNet.AspNetFrameworkProvider.TryGetOrCaptureLogicalContext()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_Context()
   在 Glimpse.AspNet.AspNetFrameworkProvider.get_HttpRequestStore()
